area,bedrooms,bathrooms,location,price
1439,3,1,Rewa,1428616.2328372505
639,1,3,Pune,1783893.193027503
1191,2,3,Rewa,1138920.6953297085
1424,3,1,Mumbai,2853614.16116691
859,2,1,Indore,1264755.3010285653
1141,2,3,Mumbai,2223067.8851045896
1470,3,2,Indore,1938464.5648835702
622,1,3,Indore,1030884.5153519382
1193,2,1,Rewa,909297.8984568691
1490,3,1,Pune,2506543.06600026
1485,3,2,Rewa,1254147.8100318038
1243,3,3,Rewa,1605549.7290600946
1255,3,3,Indore,1807944.357454465
673,1,2,Sagar,742575.4847838759
760,1,2,Noida,1584434.6457216945
1115,2,3,Pune,2193973.521299873
1279,3,3,Bhopal,2083324.6745815203
1257,3,1,Satna,1246515.459713211
676,1,1,Rewa,840271.0852802297
1465,3,2,Mumbai,2972537.5418366333
736,1,3,Mumbai,1671482.9826836083
724,1,3,Sagar,741223.2812388382
1413,3,3,Sagar,1355890.8409222262
797,1,2,Satna,829551.7353429192
1205,3,3,Bhopal,1674696.8640332746
646,1,1,Sagar,768135.8820213145
957,2,3,Sagar,1198505.6603020485
1226,3,3,Rewa,1459875.4453423365
964,2,1,Mumbai,2065214.1731718285
670,1,3,Pune,1717656.8672782772
1133,2,1,Sagar,824495.1466213324
1050,2,1,Mumbai,2445297.1047497676
705,1,2,Jabalpur,1100416.9902811334
1190,2,2,Bhopal,1057276.0287298693
644,1,3,Sagar,809572.103908209
767,1,1,Sagar,754775.1422375634
1408,3,2,Indore,1914537.3368012742
708,1,1,Noida,1461935.8851768738
655,1,3,Satna,809701.7032444843
1146,2,2,Indore,1500293.7125498482
1400,3,1,Pune,3004537.9071712
961,2,1,Rewa,864900.2645717813
1179,2,2,Satna,988891.9648394181
666,1,1,Indore,1014177.4539130422
1240,3,2,Pune,2730707.982985208
685,1,1,Jabalpur,835146.3297094915
641,1,2,Sagar,782466.4138878348
1103,2,1,Noida,2376288.1072144816
793,1,2,Sagar,742047.6080733506
899,2,3,Indore,1268156.9459005727
1413,3,3,Pune,2640604.9525108673
665,1,1,Bhopal,1009065.1330449199
852,2,3,Indore,1501975.438687852
1200,2,3,Sagar,1113958.0082830063
614,1,1,Mumbai,1535512.206597217
1398,3,3,Sagar,1615004.3093051556
1367,3,1,Satna,1360782.158386277
1419,3,3,Bhopal,1801405.0675878942
726,1,3,Indore,898210.0574272034
691,1,1,Indore,819290.3595399517
982,2,3,Rewa,1131726.3584903022
884,2,1,Mumbai,1971975.5447125135
1242,3,1,Pune,2328461.8346315916
1428,3,1,Indore,1889888.1769277607
779,1,3,Pune,1943706.181834607
1396,3,2,Indore,1569573.4195345242
1385,3,2,Sagar,1589184.6553008165
700,1,2,Satna,834185.7338422813
1210,3,3,Bhopal,1851169.1158528521
921,2,3,Jabalpur,1426820.390225581
1495,3,3,Sagar,1396770.3171018546
606,1,2,Pune,1314994.0551519617
788,1,1,Bhopal,954244.8450839652
762,1,2,Bhopal,957152.2670402755
780,1,1,Mumbai,1602156.5520957913
1262,3,2,Pune,2271105.6428426625
1028,2,3,Noida,2141096.692359856
1178,2,3,Noida,1927510.826209936
1353,3,2,Pune,2876110.963004951
1260,3,2,Rewa,1583954.3075398065
1250,3,2,Jabalpur,1939812.7000997711
1361,3,2,Mumbai,2987347.912675024
1297,3,2,Bhopal,1995924.7862539135
1020,2,2,Satna,1100390.616001667
1055,2,3,Pune,1906059.2052399663
845,2,1,Noida,2153316.5798589196
875,2,3,Indore,1201707.5904098265
1418,3,2,Indore,1725409.4964958995
806,2,1,Pune,2245659.359578739
1255,3,3,Satna,1528532.038300004
1491,3,1,Bhopal,1554918.5810959905
1461,3,3,Indore,1737305.3495762006
1161,2,2,Indore,1190505.650309848
653,1,2,Satna,807361.6187563785
630,1,2,Indore,979282.889852744
1026,2,1,Rewa,955176.6068142831
632,1,3,Pune,1757400.2892693316
1124,2,2,Satna,1250379.690152721
1425,3,2,Bhopal,1538841.0917290193
1049,2,3,Noida,2154279.3927405826
1247,3,3,Satna,1636329.400098917
625,1,2,Rewa,772854.4423491245
633,1,2,Jabalpur,1073925.938861633
837,2,2,Indore,1201303.1321008129
600,1,2,Mumbai,1617718.5343834558
749,1,2,Pune,1587390.6219492557
1203,3,1,Rewa,1285829.516062586
611,1,1,Sagar,613457.9217422116
1141,2,2,Satna,1020130.967140448
945,2,1,Bhopal,1160153.730281333
827,2,1,Jabalpur,1102454.4252163982
923,2,3,Bhopal,1082612.565287109
1108,2,3,Jabalpur,1453635.5137211785
702,1,3,Satna,783423.2357205332
1092,2,3,Noida,1988644.3378584315
782,1,1,Sagar,647635.614486591
671,1,3,Satna,824718.7610733665
1480,3,2,Indore,1569492.492035236
675,1,1,Mumbai,1405157.5292661386
884,2,3,Indore,1403939.142620693
1225,3,2,Rewa,1508290.801593691
1366,3,3,Satna,1669720.6903094437
1248,3,2,Noida,2883474.710848712
816,2,3,Noida,2122234.5382157606
1385,3,3,Mumbai,2643832.286336902
854,2,2,Noida,2290586.1958027687
1480,3,1,Indore,1940525.626241029
716,1,3,Sagar,841432.5894876508
718,1,1,Bhopal,869976.7117127932
785,1,2,Indore,973567.8566970621
662,1,2,Mumbai,1483001.4654265284
637,1,1,Indore,939710.5205592819
1122,2,1,Rewa,905592.0698260594
1341,3,3,Indore,1548490.1319317922
1458,3,3,Satna,1440036.0236872418
691,1,1,Indore,886480.0335939728
756,1,2,Noida,1383906.2939005783
954,2,2,Rewa,1099606.2727796226
1310,3,1,Pune,2943518.9634234067
1130,2,2,Bhopal,1560963.2328090016
1066,2,1,Indore,1393628.9919973991
846,2,3,Rewa,1186749.4197582824
1455,3,2,Bhopal,2059775.3958528056
1406,3,2,Pune,2616143.850991532
706,1,2,Pune,1929436.2629930961
1473,3,1,Bhopal,1594628.1065646838
652,1,2,Indore,909076.7255146658
1098,2,1,Noida,1803440.9317633063
685,1,3,Satna,779525.7420099147
1400,3,1,Noida,2557242.6618368095
1443,3,2,Bhopal,1836310.9892899797
601,1,2,Rewa,683690.6673245174
725,1,3,Indore,1076587.5034008138
794,1,3,Rewa,821328.5464692452
1101,2,2,Mumbai,2223245.8882579776
1170,2,3,Bhopal,1247511.6028770548
731,1,1,Bhopal,920776.8652821899
1064,2,3,Noida,2282738.7230422404
1225,3,1,Jabalpur,1585085.3882652512
1065,2,2,Bhopal,1073623.2102423229
691,1,2,Noida,1798274.9059342814
1418,3,3,Indore,1792843.623804796
625,1,2,Sagar,823168.0823268365
1133,2,1,Sagar,980367.5784314431
616,1,1,Bhopal,866517.6617467224
1349,3,1,Indore,1610191.0882560196
1457,3,2,Bhopal,1672642.6395360646
688,1,3,Jabalpur,1007360.4014073289
1183,2,2,Noida,1985680.8665459978
1262,3,1,Satna,1521312.9468920454
680,1,3,Pune,1721779.7176491476
1432,3,2,Jabalpur,1556747.8637416945
1237,3,2,Satna,1539572.3475270416
704,1,1,Noida,1641569.141253318
1111,2,2,Bhopal,1215080.1362770381
960,2,2,Jabalpur,1437577.3940960676
606,1,1,Bhopal,816548.205481299
883,2,3,Mumbai,2326773.9058595095
1137,2,3,Satna,1235564.6673061845
659,1,1,Mumbai,1532714.870091458
1060,2,3,Satna,1157771.6907785425
899,2,3,Satna,1265215.4454927014
798,1,1,Indore,967127.253169772
1213,3,3,Satna,1261882.749765145
1459,3,2,Pune,2395125.48819449
834,2,2,Rewa,1046557.3632259065
762,1,2,Jabalpur,990920.1724474566
1121,2,1,Jabalpur,1490605.7528815717
1082,2,2,Rewa,1023464.550333337
1229,3,2,Satna,1409042.2020505439
1463,3,3,Satna,1471917.5375908967
749,1,3,Bhopal,1104918.5495072312
1271,3,3,Mumbai,2711157.7284524515
737,1,3,Sagar,777456.8128029585
886,2,1,Indore,1328197.3859998817
717,1,1,Mumbai,1564103.279395696
1164,2,1,Noida,1909733.834849955
1338,3,1,Noida,2571903.6358650294
789,1,3,Pune,1410455.9887508368
1036,2,2,Noida,2058572.6409019167
1013,2,1,Rewa,814576.9996981721
610,1,3,Pune,1328878.4014915973
934,2,2,Indore,1478561.3109855584
768,1,2,Noida,1591063.1154686077
744,1,3,Rewa,689312.8363878536
1233,3,2,Indore,1834124.6717039444
1314,3,2,Noida,2737878.5346401124
1352,3,3,Satna,1649367.2071684075
1315,3,3,Indore,1832373.8566852019
1391,3,3,Rewa,1437436.474223356
601,1,1,Noida,1328019.2686667058
1403,3,1,Jabalpur,1755642.9249414764
1081,2,3,Noida,1870886.6197483146
1372,3,2,Satna,1579429.9495464657
823,2,2,Rewa,1012151.0251666331
671,1,1,Rewa,730765.9377123467
1027,2,3,Bhopal,1540296.3217646193
778,1,1,Jabalpur,971736.0597213272
1192,2,2,Jabalpur,1446761.2631797884
1322,3,2,Satna,1475239.5017004292
806,2,3,Bhopal,1405393.1515949152
1470,3,1,Bhopal,1709202.5141686373
1376,3,2,Indore,1936640.261750494
768,1,1,Sagar,652657.8248701167
793,1,3,Satna,876395.1121072309
1470,3,1,Indore,2014520.74877062
910,2,3,Indore,1224638.7918420488
811,2,3,Mumbai,2349763.326278221
1317,3,3,Jabalpur,1843480.052435782
1461,3,3,Mumbai,2648882.7974294485
1064,2,3,Bhopal,1235956.9388886206
746,1,1,Rewa,810167.954086548
690,1,1,Noida,1439048.9650296695
655,1,1,Pune,1369552.5669783475
1438,3,3,Pune,2550431.0172265605
1181,2,3,Noida,1979485.8345507619
1173,2,1,Satna,1142825.1061753517
605,1,3,Bhopal,964127.238176637
610,1,2,Sagar,658561.7163662019
1293,3,3,Jabalpur,1550283.2980496697
785,1,2,Indore,938545.9624378184
669,1,3,Bhopal,959106.0736098243
1273,3,2,Sagar,1382303.7957597938
1434,3,3,Mumbai,2568381.400802841
818,2,3,Bhopal,1383836.9164731852
710,1,1,Mumbai,1571152.1700866476
743,1,2,Sagar,748987.8269387227
1355,3,2,Sagar,1322811.88190587
1239,3,3,Satna,1737241.616954926
1217,3,3,Indore,1813980.933676817
1143,2,3,Jabalpur,1398585.9239597174
611,1,2,Pune,1793032.367270669
857,2,3,Sagar,1020701.1401381711
635,1,2,Noida,1514116.9567819107
835,2,3,Pune,1980210.473838685
674,1,2,Bhopal,1008008.7032244775
665,1,2,Jabalpur,995064.5018078249
791,1,1,Indore,866324.6232332424
960,2,1,Mumbai,2315003.622488951
665,1,2,Bhopal,1027398.0318297448
1350,3,2,Satna,1305661.080988015
1279,3,2,Indore,2025096.6558655559
1208,3,1,Mumbai,3028369.052820334
831,2,1,Mumbai,1941960.8987539108
636,1,2,Sagar,736861.5969553804
729,1,2,Sagar,668610.6632683994
1118,2,3,Sagar,1240346.1239836575
854,2,3,Satna,1283947.616464977
777,1,3,Indore,1054763.9740787724
874,2,1,Jabalpur,1088893.9893474656
600,1,3,Jabalpur,929419.0664580163
1306,3,2,Noida,2822211.2140229647
1206,3,2,Pune,2700872.976333805
622,1,2,Sagar,689071.8581596441
1163,2,3,Noida,2194609.7126385416
1203,3,1,Bhopal,1920906.211831083
1201,3,1,Bhopal,1873894.9211171074
719,1,3,Bhopal,1033220.011768321
1209,3,2,Satna,1511584.260057651
608,1,1,Indore,936247.2786813279
1167,2,1,Indore,1157644.2567129773
1214,3,1,Indore,2016990.2048957692
711,1,2,Noida,1410234.372220356
1092,2,2,Indore,1228578.185896628
700,1,1,Bhopal,895460.9540234266
1355,3,3,Pune,3165233.9320779005
1123,2,1,Mumbai,2461190.34491393
1226,3,1,Indore,1629467.7113061212
672,1,1,Jabalpur,883737.288936348
1454,3,2,Rewa,1299113.7355915352
851,2,1,Sagar,1196008.6862150154
1310,3,2,Indore,1916714.9871567641
1173,2,1,Noida,2325335.266673202
1349,3,1,Mumbai,2746484.2663942724
1402,3,2,Mumbai,2950913.746489002
626,1,2,Mumbai,1478447.7514825903
1163,2,3,Indore,1278899.002191317
649,1,2,Mumbai,1606411.7119387896
803,2,3,Sagar,1111471.0776163945
866,2,1,Sagar,922858.6491339864
758,1,2,Rewa,752631.7905351644
798,1,3,Jabalpur,1000768.3773795301
1350,3,3,Rewa,1274413.5604166389
829,2,1,Bhopal,1525331.9559183284
876,2,1,Rewa,1069193.5480671625
1461,3,2,Bhopal,1808639.9223769144
999,2,1,Satna,1200876.7593530177
752,1,2,Rewa,714073.3146571348
778,1,1,Mumbai,1497837.9988548562
767,1,1,Indore,868941.7234923284
1319,3,1,Sagar,1212763.1601146099
929,2,3,Noida,1974097.251346956
1289,3,1,Bhopal,1972221.685751925
614,1,1,Rewa,790971.6400564724
642,1,1,Noida,1753734.5993874902
1028,2,3,Jabalpur,1234111.8496325104
1301,3,1,Bhopal,1925480.340423883
758,1,2,Satna,803670.2837839699
1223,3,3,Pune,2601948.222590656
701,1,2,Mumbai,1262483.8006723563
1001,2,1,Bhopal,1043952.0390536765
728,1,3,Bhopal,935863.7643144956
1128,2,2,Indore,1542064.3776530747
703,1,2,Noida,1800474.9083114243
1476,3,2,Indore,1979107.8347157848
675,1,2,Pune,1756191.03699582
792,1,3,Bhopal,990613.9564405
1244,3,1,Pune,3094550.917656422
655,1,2,Pune,1824255.1233523437
756,1,2,Bhopal,946320.4902160647
764,1,3,Mumbai,1649711.3537538922
1236,3,1,Satna,1619973.2370102827
790,1,2,Jabalpur,955725.1327665872
1459,3,2,Indore,1646204.801660058
870,2,2,Bhopal,1215793.5662458867
890,2,3,Jabalpur,1563671.4702929412
704,1,1,Rewa,818868.1128406636
798,1,2,Satna,789035.3932071916
679,1,3,Rewa,765479.7056359472
745,1,1,Bhopal,904609.1721115445
761,1,3,Bhopal,941085.2532448167
719,1,3,Bhopal,1087062.745996372
1253,3,2,Sagar,1624596.0014348612
1350,3,1,Noida,3026772.240223047
1458,3,1,Jabalpur,1817684.482779296
1149,2,2,Pune,1928788.84620462
715,1,2,Sagar,795860.5534331906
739,1,3,Satna,813980.0209146242
948,2,3,Bhopal,1128084.580742657
941,2,3,Mumbai,2083001.0794776252
1331,3,2,Satna,1739128.7305953447
978,2,2,Satna,1064250.5448709384
755,1,1,Rewa,727488.7126618068
661,1,1,Jabalpur,1053830.3484238063
632,1,2,Pune,1599596.8032922458
744,1,1,Rewa,721557.7716220611
1299,3,2,Rewa,1355869.3676233254
700,1,1,Noida,1370282.1379365302
1304,3,2,Satna,1512223.2391067795
1026,2,1,Jabalpur,1312957.6069629923
787,1,1,Jabalpur,983481.9871745164
622,1,1,Noida,1717236.7527834035
732,1,3,Sagar,778963.4532974195
834,2,1,Rewa,1184678.3015474756
685,1,1,Rewa,698963.6891706162
767,1,2,Mumbai,1435179.6866514885
1381,3,3,Rewa,1296085.1692024514
711,1,3,Jabalpur,1043250.5820883967
1354,3,2,Bhopal,1689936.782784541
683,1,2,Bhopal,842816.0466901896
674,1,1,Satna,788770.4302004525
639,1,2,Satna,711595.3885672246
768,1,1,Mumbai,1400122.4530846511
1158,2,3,Indore,1234466.5455657663
1472,3,1,Satna,1604139.3897501293
1313,3,1,Pune,2572005.959197687
1267,3,3,Pune,2799129.358005073
729,1,3,Satna,813447.1441170487
1070,2,3,Indore,1544322.652440242
1059,2,1,Sagar,925804.7119647057
1086,2,3,Jabalpur,1433183.155716565
827,2,3,Noida,2477705.2037381385
1298,3,3,Indore,1777043.6508095544
1292,3,2,Bhopal,2057039.8260434177
1385,3,2,Noida,2477363.623146188
1296,3,3,Mumbai,2774294.8146859356
1446,3,3,Sagar,1616126.0828796688
1427,3,1,Mumbai,2798001.9840523405
1470,3,3,Indore,1800198.7510742103
773,1,1,Pune,1562927.4076273148
697,1,1,Satna,652587.2783370083
601,1,2,Bhopal,950120.8321310073
650,1,3,Sagar,723807.7813973406
1211,3,3,Satna,1309960.0353748647
1477,3,1,Sagar,1464113.3419977666
1398,3,3,Sagar,1266161.777172045
761,1,2,Indore,974558.1335242686
1414,3,1,Noida,2718803.0309325582
1439,3,2,Satna,1424591.133462269
1438,3,2,Sagar,1705816.9328989922
1063,2,1,Sagar,1181396.9721998991
608,1,1,Indore,934197.2724674334
1385,3,3,Rewa,1611382.9279493853
877,2,1,Pune,1961933.425478386
714,1,1,Rewa,741315.5115493856
1409,3,1,Jabalpur,1807722.6175017906
800,1,1,Rewa,663346.899117941
1187,2,1,Jabalpur,1101874.9307288022
668,1,2,Noida,1598433.1456003378
1276,3,1,Noida,2581242.386393361
1019,2,3,Indore,1137911.9658997972
682,1,2,Pune,1742083.8813038403
719,1,1,Satna,716112.9176394343
1470,3,3,Mumbai,2653744.3552244105
746,1,3,Satna,750261.2359233666
1409,3,3,Indore,1752956.3967070612
1289,3,1,Bhopal,1971354.1763334188
673,1,2,Rewa,771490.2226382705
872,2,2,Pune,2219149.8274952034
1028,2,3,Indore,1362629.097373712
670,1,3,Sagar,884914.0524411071
1236,3,2,Jabalpur,1892244.358656131
1267,3,1,Rewa,1435019.0038026075
757,1,1,Bhopal,955555.1417511805
960,2,1,Indore,1341158.6471122408
1260,3,3,Indore,1732711.1606905712
1496,3,2,Bhopal,1887483.1194380561
1051,2,2,Sagar,900025.1034611057
1129,2,1,Noida,2265815.4254496996
1070,2,1,Mumbai,2003502.5061738128
956,2,3,Indore,1270519.655973231
1426,3,1,Pune,2800155.1450804165
1072,2,2,Indore,1442676.8089261393
666,1,1,Bhopal,939453.4350832365
1401,3,2,Satna,1228351.409925491
728,1,1,Indore,1007929.9184876749
823,2,1,Noida,2180853.4478136636
1093,2,2,Mumbai,2083977.4114287286
1385,3,3,Mumbai,2505438.2905499716
822,2,3,Sagar,983600.3392940791
1242,3,3,Rewa,1599232.776407743
1144,2,2,Rewa,1095065.3422875341
828,2,2,Pune,2176435.262010847
914,2,1,Pune,1912081.8008496591
648,1,2,Noida,1547323.5705437607
766,1,2,Mumbai,1436411.1179081958
800,1,1,Bhopal,859026.416462649
1395,3,2,Pune,2489015.3044141205
677,1,2,Noida,1818043.96138578
1008,2,2,Satna,986370.2219068115
1049,2,1,Bhopal,1078312.2316652702
698,1,3,Pune,1669311.392477254
1156,2,2,Indore,1552400.2890141576
1408,3,1,Mumbai,2254653.3584800186
722,1,2,Noida,1455121.7277337846
1368,3,3,Noida,2728938.857729782
1381,3,3,Satna,1365980.0455684988
1050,2,3,Jabalpur,1372579.5718268137
955,2,1,Satna,1164406.6824423403
682,1,2,Indore,969450.6036979863
1390,3,1,Satna,1632840.8659468684
647,1,1,Noida,1821815.2751032265
685,1,1,Indore,894446.0232563165
1427,3,2,Bhopal,2026937.6983998562
647,1,2,Bhopal,868783.3513255274
1478,3,2,Sagar,1390676.807720063
677,1,2,Jabalpur,947129.1334991725
716,1,3,Rewa,827015.6427161131
697,1,1,Sagar,703560.3671522724
1473,3,2,Noida,2741548.485417455
648,1,2,Jabalpur,985328.9721990005
968,2,3,Satna,1117388.3358849417
1353,3,3,Sagar,1529119.298869779
943,2,2,Pune,2145551.716496805
1448,3,1,Indore,1636300.1183094925
1331,3,3,Rewa,1307930.3980471378
1257,3,1,Jabalpur,1843084.1905947605
624,1,1,Sagar,773358.230592991
623,1,2,Indore,1021357.7976195847
634,1,1,Sagar,742280.9220666118
1022,2,3,Mumbai,2424082.1499796063
785,1,2,Indore,928178.5481485493
1265,3,2,Jabalpur,1965997.559969544
678,1,2,Rewa,778421.1864079114
1290,3,3,Bhopal,1705988.813720097
642,1,1,Jabalpur,814763.5624227029
787,1,1,Noida,1624230.4415083237
1424,3,3,Bhopal,2031360.2613550648
1239,3,1,Satna,1518971.4689104673
953,2,1,Mumbai,1954595.910982729
619,1,1,Jabalpur,913170.2550604393
641,1,3,Rewa,878150.9350447619
1137,2,1,Jabalpur,1189152.6911680237
1480,3,2,Bhopal,1945146.7272492633
771,1,1,Noida,1501358.2973896747
604,1,2,Sagar,766231.7500846091
794,1,1,Bhopal,950211.7638455144
732,1,1,Satna,735862.3644892395
1004,2,2,Noida,2094378.8593591056
738,1,2,Mumbai,1442819.4156345234
1133,2,1,Satna,994709.5552295974
1070,2,2,Indore,1172762.0541880515
640,1,1,Jabalpur,976149.5474118746
662,1,2,Pune,1287292.3546602286
654,1,1,Indore,1037947.6022396064
864,2,1,Sagar,981112.514878175
1163,2,1,Bhopal,1234452.936524506
925,2,2,Mumbai,2258968.5145376
704,1,1,Indore,899968.8182176414
750,1,2,Sagar,732372.0678731255
624,1,3,Bhopal,1058707.8872293343
1161,2,3,Noida,2090531.2842948884
1474,3,2,Mumbai,2587239.1673716907
793,1,2,Pune,1545481.2612268974
728,1,3,Pune,1415503.7817366042
1235,3,1,Pune,2395523.6371994563
1411,3,3,Indore,1851081.7321165078
879,2,2,Satna,1237804.0247397462
895,2,1,Rewa,991957.3236749051
1451,3,3,Mumbai,2869498.216618077
1217,3,2,Pune,2956006.512442994
1313,3,3,Noida,2713023.000363111
1050,2,1,Jabalpur,1313601.6624737927
766,1,3,Bhopal,941407.8144422768
671,1,3,Bhopal,971985.0501958786
651,1,2,Noida,1448820.539884984
733,1,1,Rewa,780490.9303152775
979,2,2,Indore,1185723.2104873417
602,1,2,Indore,937191.1763219002
1072,2,1,Bhopal,1531394.9927386916
1303,3,3,Mumbai,2773056.56581298
756,1,3,Noida,1450360.588913534
904,2,2,Rewa,1227483.3949598458
705,1,3,Rewa,865091.594667736
1428,3,1,Mumbai,2536542.2193652466
1359,3,3,Rewa,1266364.4091160046
725,1,3,Indore,921040.7673064062
631,1,1,Rewa,770442.2489906134
966,2,3,Noida,2054441.4043020934
1260,3,1,Noida,2781540.4584073676
628,1,1,Noida,1630964.4119949024
612,1,3,Jabalpur,959311.9613870475
605,1,2,Pune,1573809.0650552185
669,1,1,Noida,1554106.1111108537
1069,2,2,Jabalpur,1437840.9243433718
763,1,2,Pune,1918600.925492392
627,1,3,Jabalpur,1003339.4493132918
720,1,1,Pune,1228436.9481831237
1467,3,2,Sagar,1614624.815155647
813,2,3,Rewa,1146860.215263295
762,1,3,Satna,817086.1586617179
1347,3,3,Rewa,1371247.1023619277
1163,2,2,Indore,1309236.731966417
1384,3,2,Indore,1930494.117618597
1300,3,3,Bhopal,2124784.0899531245
1330,3,3,Sagar,1514414.0096545387
1078,2,2,Mumbai,2146544.8304614015
1493,3,1,Rewa,1524546.6658137015
747,1,3,Jabalpur,1040386.633104069
658,1,2,Indore,1060872.2041335152
1324,3,1,Mumbai,2831803.412820758
1256,3,2,Indore,1915699.2758369532
1483,3,2,Mumbai,3020243.575613739
1221,3,2,Rewa,1361063.289447742
723,1,1,Jabalpur,899799.3345388051
1354,3,1,Pune,2671295.0338818957
1195,2,3,Sagar,1242040.4579579858
1324,3,2,Mumbai,2548714.3449306823
1465,3,2,Sagar,1512974.2743091248
1453,3,2,Mumbai,2632192.736974108
679,1,1,Mumbai,1438329.7678655984
1032,2,1,Jabalpur,1194935.516254723
667,1,3,Bhopal,890715.7400007565
757,1,3,Rewa,765912.9061646308
607,1,1,Indore,898372.5859143361
944,2,3,Pune,2203503.967421343
709,1,2,Satna,746003.9703581699
736,1,1,Rewa,733255.973081815
1350,3,3,Satna,1325959.5359905122
1157,2,1,Noida,1978485.9145830784
1161,2,3,Rewa,1232636.66970889
1354,3,1,Pune,2922737.637699489
732,1,2,Jabalpur,1020861.1151594647
784,1,3,Indore,937872.2618424172
1489,3,2,Noida,2661534.020464482
612,1,2,Noida,1547262.327684359
1344,3,2,Noida,2642844.6076338626
727,1,3,Pune,1312032.9787849323
688,1,2,Jabalpur,1034647.4072376431
815,2,1,Sagar,1156649.1756950927
720,1,3,Sagar,707754.0886751233
764,1,1,Sagar,664487.5827568022
627,1,2,Noida,1432130.491068811
1071,2,2,Indore,1232311.718429981
1104,2,1,Mumbai,1827655.4409681961
1404,3,2,Indore,1640787.6100786375
660,1,3,Jabalpur,1017617.8545552088
1143,2,1,Pune,2112188.648058271
1220,3,2,Indore,1884921.3194842695
600,1,1,Sagar,653669.4976854033
709,1,2,Sagar,862931.3450608089
666,1,3,Mumbai,1505200.9147694905
1389,3,2,Rewa,1481024.3791597062
1262,3,2,Mumbai,2643074.0299717514
1500,3,2,Satna,1419921.727299729
645,1,1,Sagar,683559.3372582502
762,1,2,Sagar,750501.4020593755
727,1,2,Jabalpur,971987.5025239941
835,2,2,Bhopal,1236106.0044969786
682,1,1,Noida,1634215.1998922175
765,1,2,Noida,1583793.7870836533
